id,text,source,word_count,dialect
SASAK_SENT_010559,"Erastus ndot leq Korintus, dait Tropimus sampun tiang bilin sewaktu ie masih sakit leq Miletus.",alkitab_sasak_2Ti_4_20,15,general
SASAK_SENT_010560,Pade berusahe pacu-pacu jari dateng sendeqman musim telih.,alkitab_sasak_2Ti_4_21,8,general
SASAK_SENT_010561,"Ebulus, Pudes, Linus dait Klaudia ngirim salam tipaq side; maraq nike endah selapuq semeton saq seiman lainne.",alkitab_sasak_2Ti_4_21,17,general
SASAK_SENT_010562,Tuhan tetep araq bareng rohde.,alkitab_sasak_2Ti_4_22,5,general
SASAK_SENT_010563,Rahmat-Ne araq bareng kance side.,alkitab_sasak_2Ti_4_22,5,general
SASAK_SENT_010564,"Titus, bije tiang!",alkitab_sasak_Tit_1_1,3,general
SASAK_SENT_010565,"Tiang, Paulus, nulis surat niki sebage hambe Allah dait rasul Deside Isa Almasih.",alkitab_sasak_Tit_1_1,13,general
SASAK_SENT_010566,"Tiang tepileq dait teutus jari meliharaq iman dengan-dengan saq sampun tepileq siq Allah, dait jari meliharaq penenaoq mengenai kebenaran saq nyate leq ibadahte.",alkitab_sasak_Tit_1_1,23,general
SASAK_SENT_010567,Pengajahan nike tedasarang leq pengharepan bahwe ite gen nerimaq idup sejati dait kekel.,alkitab_sasak_Tit_1_2,13,general
SASAK_SENT_010568,Allah sampun janjiqang idup nike sendeqman awal jaman -- dait Allah ndeqne mungkin beduste.,alkitab_sasak_Tit_1_2,14,general
SASAK_SENT_010569,"Leq waktu saq sampun Ie tentuang, Allah nyatayang janji-Ne nike leq dalem manik-Ne.",alkitab_sasak_Tit_1_3,13,general
SASAK_SENT_010570,"Manik nike sampun tepercayeang leq tiang, dait tiang nyampeang manik nike sesuai kance prentah Allah, Juruselamet ite.",alkitab_sasak_Tit_1_3,17,general
SASAK_SENT_010571,"Titus, bije tiang saq sah leq dalem imante saq pade.",alkitab_sasak_Tit_1_4,10,general
SASAK_SENT_010572,"Rahmat dait dame sejahtere leman Allah Bapa dait Deside Isa Almasih, Juruselamette araq bareng kance side.",alkitab_sasak_Tit_1_4,16,general
SASAK_SENT_010573,Tiang bilin side leq Kreta adeq side bau ngurus hal-hal saq masih perlu teatur.,alkitab_sasak_Tit_1_5,14,general
SASAK_SENT_010574,"Dait adeq side ngangkat pemimpin-pemimpin jemaah leq sebilang kote, maraq saq sampun tiang pesen leq side:",alkitab_sasak_Tit_1_5,16,general
SASAK_SENT_010575,Dengan saq jari pemimpin jemaah harus dengan saq ndeq bedowe cacat cele; ie harus bedowe cume sopoq senine; bije-bijene harus idup leq dalem iman dait ndeqne tekenal jari kanak tele dait saq ndeq bau teatur.,alkitab_sasak_Tit_1_6,35,general
SASAK_SENT_010576,"Pengawas jemaah nike dengan saq ngurus karye Allah, ie ndeqne kanggo bedowe cacat cele.",alkitab_sasak_Tit_1_7,14,general
SASAK_SENT_010577,"Ie ndeq kanggo sombong atao becat sili, atao girang bowos, atao girang besiaq atao serakah.",alkitab_sasak_Tit_1_7,15,general
SASAK_SENT_010578,"Laguq ie harus demen beng dengan nyodoq leq balene, demen leq hal-hal saq solah, bijaksane, adil, soleh dait tao nahen diriq.",alkitab_sasak_Tit_1_8,21,general
SASAK_SENT_010579,"Ie harus bedowe keyakinan saq teguq leq pengajahan saq kenaq, maraq saq sampun teajahang leq ie.",alkitab_sasak_Tit_1_9,16,general
SASAK_SENT_010580,"Siq care nike ie sanggup ngebeng nasehat leq dengan tedasarang ajahan nike, dait ngeyakinang dengan-dengan saq nentang ie.",alkitab_sasak_Tit_1_9,18,general
SASAK_SENT_010581,"Sengaq araq luweq dengan saq ndeq mele teatur, terutame leq antare ie pade saq ngelaksaneang hukum sunat.",alkitab_sasak_Tit_1_10,17,general
SASAK_SENT_010582,Ie pade nyesatang dengan lain siq raos saq ndeq araq manpaatne.,alkitab_sasak_Tit_1_10,11,general
SASAK_SENT_010583,"Dengan-dengan saq maraq nike harus tetungkem biwihne, sengaq ie pade miaq kaco luweq keluarge siq pengajahan-pengajahan saq ndeq-ndeq.",alkitab_sasak_Tit_1_11,18,general
SASAK_SENT_010584,Ie pade ngelaksaneang nike cume lantaran mele boyaq keuntungan saq ndeq patut!,alkitab_sasak_Tit_1_11,12,general
SASAK_SENT_010585,"Laeq ie pade sampun bedowe sopoq nabi, saq asalne leman Kreta endah, bebase, ""Dengan-dengan Kreta girang beduste, dait maraq binatang buas saq serakah dait mayus.""",alkitab_sasak_Tit_1_12,25,general
SASAK_SENT_010586,Napi saq teucapang siq nabi nike mule kenaq.,alkitab_sasak_Tit_1_13,8,general
SASAK_SENT_010587,Keranaq nike side harus peringet ie pade secare teges; adeq ie pade jari sehat leq dalem iman,alkitab_sasak_Tit_1_13,17,general
SASAK_SENT_010588,"dait ndeqne malik percaye leq dongeng-dongeng Yahudi, atao aturan-aturan saq tepiaq siq dengan-dengan saq ndeq mele nerimaq kebenaran.",alkitab_sasak_Tit_1_14,18,general
SASAK_SENT_010589,Selapuq-lapuqne suci umaq dengan-dengan saq suci.,alkitab_sasak_Tit_1_15,6,general
SASAK_SENT_010590,"Laguq umaq dengan-dengan saq kotor pikiranne dait saq ndeq beriman, ndeq araq napi juaq saq suci, sengaq pikiran dait ate nurani ie pade sampun kotor!",alkitab_sasak_Tit_1_15,25,general
SASAK_SENT_010591,"Ie pade bebase bahwe ie pade kenal kance Allah, laguq siq perbuatan ie pade, ie pade nilas Ie.",alkitab_sasak_Tit_1_16,18,general
SASAK_SENT_010592,"Ie pade bejat, durhake dait ndeqne sanggup ngelaksaneang hal-hal saq solah.",alkitab_sasak_Tit_1_16,11,general
SASAK_SENT_010593,"Laguq side, Titus, side harus ngajahang pengajahan saq kenaq.",alkitab_sasak_Tit_2_1,9,general
SASAK_SENT_010594,"Beng nasehat dengan-dengan mame saq lingsir, adeq ie pade tao nahen diriqne, bijaksane, idup jari dengan saq patut tehormatin, idup dalem iman, kasih dait dalem ketekunan.",alkitab_sasak_Tit_2_2,26,general
SASAK_SENT_010595,"Maraq nike endah dengan-dengan nine saq lingsir, ie pade harus idup jari dengan-dengan saq beribadah, ndeqne kanggo pitnah dengan lain, ndeqne kanggo ketagihan ineman keras, laguq ie pade harus tao ngajahang hal-hal saq solah,",alkitab_sasak_Tit_2_3,34,general
SASAK_SENT_010596,"adeq siq care nike ie pade bau didik dengan-dengan nine saq masih bajang jari ngasihin semame dait bije-bijene,",alkitab_sasak_Tit_2_4,18,general
SASAK_SENT_010597,"jari bijaksane, idup suci dait jari senine saq solah saq taat leq semamene.",alkitab_sasak_Tit_2_5,13,general
SASAK_SENT_010598,Siq care nike ndeq araq dengan saq bau ngewade Manik Allah.,alkitab_sasak_Tit_2_5,11,general
SASAK_SENT_010599,"Maraq nike endah, beng nasehat dengan-dengan bajang adeq ie pade nguasein diriqne dalem selapuq hal,",alkitab_sasak_Tit_2_6,15,general
SASAK_SENT_010600,dait side mesaq harus jari teladan kelakuan saq solah.,alkitab_sasak_Tit_2_7,9,general
SASAK_SENT_010601,Side harus jujur dait pacu-pacu ngajahang.,alkitab_sasak_Tit_2_7,6,general
SASAK_SENT_010602,"Kadu base saq bijaksane, saq ndeq bau tecele siq dengan, adeq musuh-musuhde jari ilaq, sengaq ndeq araq hal-hal saq lenge saq bau ie pade raosang mengenai ite.",alkitab_sasak_Tit_2_8,27,general
SASAK_SENT_010603,"Hambe-hambe harus taat leq majikanne, dait nyenengang majikanne leq dalem selapuq hal.",alkitab_sasak_Tit_2_9,12,general
SASAK_SENT_010604,"Ie pade ndeq kanggo ngelawan,",alkitab_sasak_Tit_2_9,5,general
SASAK_SENT_010605,atao memaling.,alkitab_sasak_Tit_2_10,2,general
SASAK_SENT_010606,"Ie pade harus nyatayang bahwe ie pade tetep tulus ihlas dait setie, adeq dengan gen muji pengajahan mengenai Allah, Juruselamet ite.",alkitab_sasak_Tit_2_10,21,general
SASAK_SENT_010607,Sengaq rahmat Allah saq nyelametang selapuq manusie sampun nyate.,alkitab_sasak_Tit_2_11,9,general
SASAK_SENT_010608,Rahmat Allah nike didik ite adeq ndeq malik idup betentangan kance pekayunan Allah dait ndeq turut kemeleq duniawi.,alkitab_sasak_Tit_2_12,18,general
SASAK_SENT_010609,"Ite tedidik jari idup bijaksane, adil dait beribadah leq dalem dunie niki.",alkitab_sasak_Tit_2_12,12,general
SASAK_SENT_010610,Mangkin niki ite ngantih pengharepan saq miaq bahagie serte berembe Allah dait Juruselamette Deside Isa Almasih nyatayang kemuliean-Ne saq Maheagung.,alkitab_sasak_Tit_2_13,20,general
SASAK_SENT_010611,"Ie sampun ngurbanang diriq-Ne umaq ite jari bebasang ite leman selapuq kejahatan, dait nyuciang dengan-dengan saq jari dowe-Ne mesaq, dait saq rajin ngelaksaneang saq solah.",alkitab_sasak_Tit_2_14,25,general
SASAK_SENT_010612,"Ajahang selapuqne nike, dait beng nasehat dait yakinang dengan-dengan saq dengahang side siq wibawe.",alkitab_sasak_Tit_2_15,14,general
SASAK_SENT_010613,Ndaq alurang sopoq dengan juaq ngeremehang side.,alkitab_sasak_Tit_2_15,7,general
SASAK_SENT_010614,"Pade ingetang anggote jemaahde adeq ie pade tunduk leq pemrentah dait dengan-dengan saq bekuase, dait mele ngelaksaneang sebilang pegawean saq solah.",alkitab_sasak_Tit_3_1,21,general
SASAK_SENT_010615,"Badaq ie pade adeqne ndaq pitnah dengan atao betungkasan kance sai juaq, laguq adeqne gerasaq dait harus tetep lemah lembut tipaq selapuq dengan.",alkitab_sasak_Tit_3_2,23,general
SASAK_SENT_010616,"Sengaq laeq ite mesaq endah bodo, sesat dait ndeq taat.",alkitab_sasak_Tit_3_3,10,general
SASAK_SENT_010617,"Ite tejariang hambe siq macem-macem napsu dait kemeleq; ite idup siq niat-niat saq jahat dait talon ate, dait ite saling meriq.",alkitab_sasak_Tit_3_3,21,general
SASAK_SENT_010618,"Laguq Allah, Juruselamette nyatayang kasih dait kesolahan-Ne tipaq ite.",alkitab_sasak_Tit_3_4,9,general
SASAK_SENT_010619,"Leq waktu nike Ie sampun nyelametang ite, ndeqne lantaran perbuatan solah saq sampun ite laksaneang, laguq lantaran rahmat-Ne.",alkitab_sasak_Tit_3_5,18,general
SASAK_SENT_010620,"Allah nyelametang ite langan Roh-Ne saq ngicanin ite kelahiran baru dait idup baru, siq care persiq ite.",alkitab_sasak_Tit_3_5,17,general
SASAK_SENT_010621,"Allah ngicanin ite Roh-Ne siq perantarean Deside Isa Almasih, Juruselamette,",alkitab_sasak_Tit_3_6,10,general
SASAK_SENT_010622,"adeq ite sebage dengan saq tejariang kenaq leq arepan Allah sehingge hubungante kance Allah jari solah malik siq rahmat-Ne, berhak nerimaq idup saq kekel menurut pengharepante.",alkitab_sasak_Tit_3_7,26,general
SASAK_SENT_010623,Ucapan niki tetu-tetu kenaq.,alkitab_sasak_Tit_3_8,4,general
SASAK_SENT_010624,"Dait tiang mele adeq side tegesang hal-hal niki, adeq dengan-dengan saq percaye leq Allah tetu-tetu berusahe ngelaksaneang pegawean-pegawean saq solah dait bemanpaat tipaq selapuq dengan.",alkitab_sasak_Tit_3_8,25,general
SASAK_SENT_010625,"Jaoqang diriqde leman pegejuhan saq ndeq araq manpaatne, cerite-cerite silsilah, betungkasan dait besiaq mengenai Hukum Taurat.",alkitab_sasak_Tit_3_9,16,general
SASAK_SENT_010626,Selapuqne nike ndeq araq manpaatne dait sie-sie.,alkitab_sasak_Tit_3_9,7,general
SASAK_SENT_010627,"Dengan saq jari penyebap perpecahan leq dalem jemaah, harus side peringet sekali due; sesampun nike ndaq malik bebatur kance ie.",alkitab_sasak_Tit_3_10,20,general
SASAK_SENT_010628,Side nenaoq bahwe dengan saq maraq nike tetu-tetu sesat dait dose-dosene ngukum diriqne mesaq.,alkitab_sasak_Tit_3_11,14,general
SASAK_SENT_010629,"Tiang gen becat ngutus Artemas atao Titikus ojok side, pade berusahe dateng ojok tiang leq Nikopolis, sengaq tiang sampun mutusang jari ndot leq derike sengoneq musim telih.",alkitab_sasak_Tit_3_12,27,general
SASAK_SENT_010630,"Pade berusahe pacu-pacu jari nulung Zenas, ahli Taurat nike, dait Apolos, adeq ie pade bau berangkat dait ndeqne kekurangan napi-napi.",alkitab_sasak_Tit_3_13,20,general
SASAK_SENT_010631,"Dengan-dengante harus berajah ngelaksaneang hal-hal saq solah, adeqne bau nyukupang keperluan-keperluan saq mule tetu-tetu teperluang; ndaq jangke ie pade idup ndeq araq manpaatne.",alkitab_sasak_Tit_3_14,23,general
SASAK_SENT_010632,"Selapuq semeton saq araq bareng tiang, ngirim salam tipaq side.",alkitab_sasak_Tit_3_15,10,general
SASAK_SENT_010633,Sampeang salam tiang tipaq ie pade saq ngasihin tiang pade leq dalem iman.,alkitab_sasak_Tit_3_15,13,general
SASAK_SENT_010634,Rahmat Tuhan araq bareng kance side pade.,alkitab_sasak_Tit_3_15,7,general
SASAK_SENT_010635,"Pilemon, batur dait dengan saq bareng begawean kance tiang pade!",alkitab_sasak_Flm_1_1,10,general
SASAK_SENT_010636,"Tiang, Paulus, sopoq tahenan lantaran Deside Isa Almasih, bareng kance semetonte Timotius, nulis surat niki tipaq side,",alkitab_sasak_Flm_1_1,17,general
SASAK_SENT_010637,"dait tipaq jemaah saq bekumpul leq balende; dait endah tipaq semetonte saq nine Apia, dait tipaq Arkipus, batur saq pade-pade bejuang kance ite.",alkitab_sasak_Flm_1_2,23,general
SASAK_SENT_010638,"Rahmat dait dame sejahtere leman Allah, Bapante dait leman Junjungan Saq Mulie Deside Isa Almasih araq bareng kance side.",alkitab_sasak_Flm_1_3,19,general
SASAK_SENT_010639,"Tiang ngucap syukur tipaq Allah tiang, sebilang tiang inget side leq dalem do'e tiang.",alkitab_sasak_Flm_1_4,14,general
SASAK_SENT_010640,Sengaq tiang dengah mengenai kasihde tipaq selapuq dengan suci dait mengenai imande leq Deside Isa Almasih Junjungan Saq Mulie.,alkitab_sasak_Flm_1_5,19,general
SASAK_SENT_010641,Tiang bedo'e semoge hubungante besemeton leq dalem iman gen ngasilang pengertian saq sayan luweq mengenai sebilang hal saq solah leq antare ite bagi Almasih.,alkitab_sasak_Flm_1_6,24,general
SASAK_SENT_010642,"Pilemon, lantaran kasihde, tiang mauq penghiburan dait kekuatan sengaq ate dengan-dengan suci sampun side hibur.",alkitab_sasak_Flm_1_7,15,general
SASAK_SENT_010643,"Keranaq nike, timaq leq dalem Almasih tiang bedowe kebebasan jari mrentah side napi saq harus side laksaneang,",alkitab_sasak_Flm_1_8,17,general
SASAK_SENT_010644,"laguq lantaran kasihde nike, tiang cume tunas doang.",alkitab_sasak_Flm_1_9,8,general
SASAK_SENT_010645,"Tiang, Paulus, saq sampun toaq dait mangkin tiang kenyeke tetahen leq dalem bui lantaran Deside Isa Almasih,",alkitab_sasak_Flm_1_9,17,general
SASAK_SENT_010646,"ngajuang sopoq petunasan leq side mengenai bije tiang leq dalem Almasih saq sampun tiang mauq sewaktu tiang araq leq dalem bui niki, aranne Onesimus.",alkitab_sasak_Flm_1_10,24,general
SASAK_SENT_010647,"Laeq ie ndeq araq manpaatne leq side, laguq mangkin ie bemanpaat, ndeqne cume leq side doang, laguq leq tiang endah.",alkitab_sasak_Flm_1_11,20,general
SASAK_SENT_010648,Mangkin ie saq tiang kasihin nike tiang suruq tulak malik tipaq side.,alkitab_sasak_Flm_1_12,12,general
SASAK_SENT_010649,"Setetune tiang melet suruq ie ndot kance tiang jari penggentiq side, adeq ie bau nulung tiang, sengoneq tiang araq leq dalem bui niki lantaran beriteang Kabar Solah leman Allah.",alkitab_sasak_Flm_1_13,29,general
SASAK_SENT_010650,"Laguq tiang ndeq mele ngelaksaneang napi-napi lamun side ndeqman setuju, adeq saq solah nike ndaq side laksaneang secare terpakse, laguq secare ihlas.",alkitab_sasak_Flm_1_14,22,general
SASAK_SENT_010651,"Sang Onesimus bekelin leman side cume sementare waktu, adeq side bau miaq ie tulak malik selaeq-laeqne.",alkitab_sasak_Flm_1_15,16,general
SASAK_SENT_010652,"Mangkin Onesimus nike ndeqne sekedar hambe doang, ie lebihan leman nike.",alkitab_sasak_Flm_1_16,11,general
SASAK_SENT_010653,"Ie jari semeton saq pade-pade ite kasihin, secare manusie dait leq dalem Tuhan.",alkitab_sasak_Flm_1_16,13,general
SASAK_SENT_010654,"Ie bemanpaat gati umaq tiang, lebih-lebih leq side!",alkitab_sasak_Flm_1_16,8,general
SASAK_SENT_010655,Pasti ie bemanpaat gati jari pelayan atao jari semeton leq dalem Tuhan!,alkitab_sasak_Flm_1_16,12,general
SASAK_SENT_010656,"Lamun side anggep tiang baturde saq seiman, side harus terimaq malik Onesimus maraq side nerimaq tiang.",alkitab_sasak_Flm_1_17,16,general
SASAK_SENT_010657,"Lamun ie salaq atao berutang leq side, alurang tiang saq nanggung selapuqne nike.",alkitab_sasak_Flm_1_18,13,general
SASAK_SENT_010658,"Tiang, Paulus, nulis kadu ime tiang mesaq: lunasang selapuqne.",alkitab_sasak_Flm_1_19,9,general
SASAK_SENT_010659,"Tiang ndeqne perlu ingetang bahwe side mesaq berutang leq tiang, nike diriqde mesaq.",alkitab_sasak_Flm_1_19,13,general
SASAK_SENT_010660,"Semeton tiang Pilemon, semoge leq dalem Tuhan side bemanpaat umaq tiang, adeq angen tiang jari gembire leq dalem Almasih.",alkitab_sasak_Flm_1_20,19,general
SASAK_SENT_010661,Tiang tulis surat niki lantaran yakin bahwe side gen ngelaksaneang napi saq tiang tunas.,alkitab_sasak_Flm_1_21,14,general
SASAK_SENT_010662,Malahan tiang nenaoq side gen ngelaksaneang saq lebihan leman nike.,alkitab_sasak_Flm_1_21,10,general
SASAK_SENT_010663,"Selain nike, tulung sedieang tiang taoq jari madeq leq balende, sengaq tiang beharep adeq langan do'e-do'ende tiang gen tetulakang tipaq side.",alkitab_sasak_Flm_1_22,21,general
SASAK_SENT_010664,"Epapras, saq araq bareng kance tiang leq dalem bui lantaran Almasih, ngirim salam tipaq side.",alkitab_sasak_Flm_1_23,15,general
SASAK_SENT_010665,"Terimaq endah salam batur-batur tiang: Markus, Aristarkus, Demas dait Lukas.",alkitab_sasak_Flm_1_24,10,general
SASAK_SENT_010666,Rahmat Junjungan Saq Mulie Deside Isa Almasih araq bareng roh side.,alkitab_sasak_Flm_1_25,11,general
SASAK_SENT_010667,"Leq jaman laeq, Allah kereng bemanik leq leluhurte langan nabi-nabi kadu macem-macem care.",alkitab_sasak_Ibr_1_1,13,general
SASAK_SENT_010668,"Laguq leq jaman ahir niki, Allah bemanik leq ite langan perantarean Bije-Ne, saq sampun tetentuang jari ahli waris selapuq saq araq.",alkitab_sasak_Ibr_1_2,21,general
SASAK_SENT_010669,Langan Ie Allah sampun cipteang alam semeste.,alkitab_sasak_Ibr_1_2,7,general
SASAK_SENT_010670,Ie saq nyugulang cahaye kemuliean Allah saq menah tandur; Ie wujut nyate Allah.,alkitab_sasak_Ibr_1_3,13,general
SASAK_SENT_010671,Ie endah saq meliharaq keselametan alam semeste niki siq manik-Ne saq bekuase.,alkitab_sasak_Ibr_1_3,12,general
SASAK_SENT_010672,"Sesampun Ie ngapus dose, Ie melinggih leq sedi kanan Saq Maheagung leq taoq saq paling atas.",alkitab_sasak_Ibr_1_3,16,general
SASAK_SENT_010673,"Bije saq asalne leman Allah nike mauq kedudukan jaoq atasan leman malaekat, dait pesengan saq teicanin siq Allah leq Ie endah jaoq muliean leman pesengan saq teicanin tipaq malaekat.",alkitab_sasak_Ibr_1_4,29,general
SASAK_SENT_010674,"Allah nenten uwah bemanik maraq niki leq sopoq malaekat, ""Deside Bije saq asalne leman Tiang, leq jelo niki Tiang sampun jariang Deside Bije Tiang."" Dait, ""Tiang gen jari Bapa-Ne, dait Ie gen jari Bije Tiang.""",alkitab_sasak_Ibr_1_5,35,general
SASAK_SENT_010675,"Laguq sewaktu Allah ngutus Bije-Ne saq sengake ojok dunie niki, Allah bemanik maraq niki, ""Selapuq malaekat Allah wajib nyembah Ie.""",alkitab_sasak_Ibr_1_6,20,general
SASAK_SENT_010676,"Mengenai malaekat-malaekat, Allah bemanik maraq niki, ""Allah miaq malaekat-malaekat-Ne jari angin, dait pelayan-pelayan-Ne jari nyale api.""",alkitab_sasak_Ibr_1_7,16,general
SASAK_SENT_010677,"Laguq mengenai Bije-Ne, Allah bemanik, ""Tahte Deside, ya Allah, gen kekel selaeq-laeqne!",alkitab_sasak_Ibr_1_8,12,general
SASAK_SENT_010678,Pemrentahan Deside nike pemrentahan saq adil.,alkitab_sasak_Ibr_1_8,6,general
SASAK_SENT_010679,"Deside suke leq keadilan, dait meriq leq hal saq jahat, keranaq nike Allah, Allah Deside, mileq Deside dait ngicanin Deside kehormatan saq datengang sukecite, lebihan leman batur-batur Deside.""",alkitab_sasak_Ibr_1_9,28,general
SASAK_SENT_010680,"Allah bemanik endah, ""Deside, Tuhan, leq penembeqne cipteang gumi, dait Deside mesaq cipteang langit.",alkitab_sasak_Ibr_1_10,14,general
SASAK_SENT_010681,"Selapuqne nike gen musnah, dait jari lotoh maraq kelambi; laguq Deside gen tetep araq.",alkitab_sasak_Ibr_1_11,14,general
SASAK_SENT_010682,"Gumi langit niki gen Deside lepit maraq kelambi, dait gen Deside gentiq siq saq lain.",alkitab_sasak_Ibr_1_12,15,general
SASAK_SENT_010683,"Laguq Deside nenten gen berobah, dait idup Deside nenten gen tutuq.""",alkitab_sasak_Ibr_1_12,11,general
SASAK_SENT_010684,"Ndeqne araq sopoq juaq malaekat saq sampun nerimaq Manik Allah saq maraq niki, ""Melinggih leq sedi kanan Tiang, jangke Tiang miaq musuh-musuh Deside takluk leq Deside.""",alkitab_sasak_Ibr_1_13,26,general
SASAK_SENT_010685,"Malaekat-malaekat nike cume roh-roh saq ngelayanin Allah, dait saq teprentah siq Allah jari ngelayanin dengan-dengan saq gen nerimaq keselametan.",alkitab_sasak_Ibr_1_14,19,general
SASAK_SENT_010686,"Keranaq nike ite harus sayan pacu-pacu merhatiang pengajahan-pengajahan saq sampun ite dengah, adeq ite ndaq jangke bilin pengajahan-pengajahan nike.",alkitab_sasak_Ibr_2_1,19,general
SASAK_SENT_010687,"Manik Allah saq tesampeang langan pare malaekat tipaq leluhurte ternyate kenaq, dait dengan saq ndeq turut atao ndeq taat nerimaq hukuman saq setimpal.",alkitab_sasak_Ibr_2_2,23,general
SASAK_SENT_010688,"Berembe ite gen lepasang diriq, lamun ite ndeq merhatiang keselametan saq beleq nike?",alkitab_sasak_Ibr_2_3,13,general
SASAK_SENT_010689,"Penembeqne, keselametan nike teberiteang siq Tuhan, terus teteguqang umaq ite siq ie pade saq sampun dengah leman Ie.",alkitab_sasak_Ibr_2_3,18,general
SASAK_SENT_010690,Allah sampun neguqang kesaksian dengan-dengan nike siq ngaraqang macem-macem tande dait muqjizat serte paice leman Roh Allah saq tebagi-bagiang menurut pekayunan-Ne mesaq.,alkitab_sasak_Ibr_2_4,22,general
SASAK_SENT_010691,"Sengaq ndeqne tipaq malaekat-malaekat Allah naklukang dunie saq gen dateng, saq kenyekente raosang niki.",alkitab_sasak_Ibr_2_5,14,general
SASAK_SENT_010692,"Sebalikne, araq sopoq kesaksian saq tetulis maraq niki, ""Napi manusie nike, Ya Allah, sehingge Deside ilingang ie?",alkitab_sasak_Ibr_2_6,17,general
SASAK_SENT_010693,Atao bije manusie sehingge Deside merhatiang ie?,alkitab_sasak_Ibr_2_6,7,general
SASAK_SENT_010694,Leq waktu saq singket Deside jariang ie bawaqan sekediq leman malaekat.,alkitab_sasak_Ibr_2_7,11,general
SASAK_SENT_010695,Deside ngicanin ie mahkote kemuliean dait hormat.,alkitab_sasak_Ibr_2_7,7,general
SASAK_SENT_010696,"Selapuq-lapuqne sampun Deside taklukang leq ie."" Sengaq siq naklukang selapuq hal tipaq Ie, nenten araq sopoq hal saq Ie kecualiang, saq nenten takluk leq Ie.",alkitab_sasak_Ibr_2_8,25,general
SASAK_SENT_010697,"Laguq mangkin niki ndeqman ite serioq, bahwe selapuq hal sampun tetaklukang leq Ie.",alkitab_sasak_Ibr_2_8,13,general
SASAK_SENT_010698,"Laguq ite serioq bahwe Ie, Deside Isa, dalem waktu saq singket sampun tepiaq bawaqan leman malaekat, dait Ie sampun teicanin mahkote kemuliean dait hormat sengaq sengsare ninggal-Ne nike, adeq siq rahmat Allah Ie ngalamin maut demi selapuq manusie.",alkitab_sasak_Ibr_2_9,38,general
SASAK_SENT_010699,"Mule sampun sepatutne Allah -- lantaran Ie dait siq Ie selapuq-lapuqne sampun tecipteang -- nike Allah saq gadingang luweq dengan tipaq kemuliean, nyempurneang endah Deside Isa, saq mimpin ie pade tipaq keselametan, siq penderitean.",alkitab_sasak_Ibr_2_10,34,general
SASAK_SENT_010700,"Sengaq Ie saq nyuciang manusie dait ie pade saq tesuciang, ie pade selapuq asalne leman saq Sopoq; keranaq nike Ie nenten ilaq akuq ie pade jari sanak-sanak-Ne.",alkitab_sasak_Ibr_2_11,27,general
SASAK_SENT_010701,"Manik-Ne, ""Tiang gen beriteang leq sanak-sanak Tiang mengenai Deside.",alkitab_sasak_Ibr_2_12,9,general
SASAK_SENT_010702,"Tiang gen memuji Deside leq tengaq-tengaq jemaah.""",alkitab_sasak_Ibr_2_12,7,general
SASAK_SENT_010703,"Deside Isa bemanik endah, ""Tiang gen beharep leq Allah."" Dait Ie bemanik endah, ""Niki Tiang, bareng kance bije-bije saq sampun teicanin siq Allah tipaq Tiang.""",alkitab_sasak_Ibr_2_13,25,general
SASAK_SENT_010704,"Sengaq dengan-dengan saq Ie sebut bije, nike mahluk manusie saq bau ninggal, make Deside Isa mesaq jari pade kance ie pade dait idup dalem keadaan manusie.",alkitab_sasak_Ibr_2_14,26,general
SASAK_SENT_010705,"Hal nike Ie piaq, adeq siq ninggal-Ne Ie bau binaseang Belis saq nguasein kematean.",alkitab_sasak_Ibr_2_14,14,general
SASAK_SENT_010706,Siq care nike Ie bebasang dengan-dengan saq seumur idup tejariang panjak lantaran takut leq kematean.,alkitab_sasak_Ibr_2_15,15,general
SASAK_SENT_010707,"Sampun nyate bahwe ndeqne malaekat saq Ie tulung, laguq keturunan Ibrahim.",alkitab_sasak_Ibr_2_16,11,general
SASAK_SENT_010708,Nike artine bahwe Ie harus jari pade kance sanak-sanak-Ne leq dalem selapuq-lapuqne.,alkitab_sasak_Ibr_2_17,12,general
SASAK_SENT_010709,Dait siq care nike Ie bau jari Imam Agung saq bedowe belas kasihan dait setie tipaq Allah.,alkitab_sasak_Ibr_2_17,17,general
SASAK_SENT_010710,Siq pelayanan-Ne nike dose manusie bau teampunin.,alkitab_sasak_Ibr_2_17,7,general
SASAK_SENT_010711,"Dait lantaran Ie mesaq sampun menderite dait tecobe, Ie bau nulung dengan-dengan saq mauq cobe, sengaq Ie mesaq sampun tecobe dait menderite.",alkitab_sasak_Ibr_2_18,22,general
SASAK_SENT_010712,"Keranaq nike, semeton-semeton saq suci, saq nerimaq bagian leman Allah saq sampun ngemanikang leman sorge, side pade harus merhatiang Rasul dait Imam Agung saq sampun ite percaye, nike Deside Isa.",alkitab_sasak_Ibr_3_1,30,general
SASAK_SENT_010713,"Ie setie leq Allah saq sampun mileq Ie leq karye nike, pade maraq Musa laeq setie ngelaksaneang tugasne leq Gedeng Allah.",alkitab_sasak_Ibr_3_2,21,general
SASAK_SENT_010714,Laguq Deside Isa patut nerimaq penghormatan saq beleqan leman Musa.,alkitab_sasak_Ibr_3_3,10,general
SASAK_SENT_010715,Sengaq dengan saq piaq bale harus lebih tehormatin tebanding bale nike mesaq.,alkitab_sasak_Ibr_3_3,12,general
